stem,source_split,split,defect,classes,boxes,difficult_boxes,has_difficult,all_difficult,width,height,sha256,dhash,image,xml
train_496,train,train,1,bottom,3,0,0,0,488,208,e689caeb117b305a358c22b0a934cfa7354d6c9c1b35728459a728c5245132e2,400e330307078f43,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_496.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_496.xml
test_001,test,test,0,,0,0,0,0,519,528,7868590772172928b8093be0eba8cc26d92977093983d02c4e347b220f45dae6,280f172b330f8e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_001.jpg,
test_002,test,test,1,side,3,0,0,0,536,514,c8123d2a64d7055e093915f6af5ed9b7eefc3b76fb114f81ee94ce7788fb2fd4,30cc0e3b0f078e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_002.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_002.xml
test_003,test,test,1,side,3,0,0,0,561,386,a7ca1c997ebdbfe18cf9c7652de5eefc4549bf51d1e61631447977eea2f61210,608e8e0e1b333333,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_003.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_003.xml
test_004,test,test,0,,0,0,0,0,541,561,d22bf23395800f110b79f21487797bda956cfcbf97a11fa17d0794830b59f619,1b0f270f2b0b8e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_004.jpg,
test_005,test,test,1,side,4,1,1,0,525,492,e874f0f15eaa21eff91a1f127ebb85b3a5e5f6dfb33530e8b3a0d86a91764dd6,68860f2333178e68,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_005.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_005.xml
test_006,test,test,1,side,4,0,0,0,669,290,00c08ac74c6d2909978f12bc958cae1186e6d9a80b9005927a559a00b67381a5,c424370726263e26,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_006.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_006.xml
test_007,test,test,0,,0,0,0,0,376,394,7eefb9059f88aece8a5d9f80e5f2fb84e4e76069859f59f1fa7ec66e53eea255,9a0f070f0b1b8e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_007.jpg,
test_008,test,test,0,,0,0,0,0,358,258,96f97ae6b576c25ee2d6bc79b4e6428bc35d75169b4c58f3ebfdf81426c8ad70,f18e170b33178e4c,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_008.jpg,
test_009,test,test,1,bottom,3,0,0,0,337,111,28de2d32b4412a5bdd7d5595fb37604d02141c66e2bba23492b404f0eb15a8d3,481633171f070f0f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_009.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_009.xml
test_010,test,test,0,,0,0,0,0,383,398,4be0786e7bc85e5bf3cc462e3927f0584e086e03387cbcb0b1e801dbc07f9ae2,d00f072b2b0f8e23,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_010.jpg,
test_011,test,test,1,oblique,5,0,0,0,392,311,bfbc67fab78701a8151f2ef060e4f44ac0c7406873d3d830e0d21a9c68c56000,718e170b33338ecd,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_011.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_011.xml
test_012,test,test,1,oblique,5,0,0,0,417,182,6afc1c8707938a791ffd5a81c13f73f1b0045cb884224e51b8b1d3637956c8f5,df3006173f0f0f0f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_012.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_012.xml
test_013,test,test,0,,0,0,0,0,346,372,c870b6cd9b23943d3a37b994b80af46da9aaa59b7f158b10b7dcca4bed241c66,a00f07232b0f8e41,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_013.jpg,
test_014,test,test,0,,0,0,0,0,354,276,ccbc3aae114ebd6a4c8347eb327b5554618c4655030f6502929e5509ac0d854c,698e070b33178e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_014.jpg,
test_015,test,test,1,bottom+oblique,6,0,0,0,365,136,a85d6f6c17dbba3a4b468335c483faf98249faa860a0cc37fdb3d9a1bb976d04,600f17371b131f1f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_015.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_015.xml
test_016,test,test,0,,0,0,0,0,334,373,1476925399f8519d6ff527a09c82e03a1917febf84588c4cce7875e337a6f1b0,a00f0f2b23070e20,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_016.jpg,
test_017,test,test,0,,0,0,0,0,376,281,7f1415a55fc587cfb7592dc52e4bb1fd8376c915eb15869aa0a7200cac421bca,718e170b33178e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_017.jpg,
test_018,test,test,0,,0,0,0,0,329,111,edb2ab42d12776cb59b946da17a50804651edd75d3cb3f8792586e824e4a74b9,c81e371b1f0f070f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_018.jpg,
test_019,test,test,0,,0,0,0,0,322,353,bc0b9775ff36021fb8a8375ad3903b51d6d19736b1018288bdd13e5dbb0c709a,b00f0f2b2b0f8e30,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_019.jpg,
test_020,test,test,1,bottom,2,1,1,0,364,280,4e82dbdc3c40dc7144a26c4afd995529b82b8a4da4e0c3f45a71ebe3f5877fb6,608e170b33178e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_020.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_020.xml
test_021,test,test,1,bottom+oblique,6,0,0,0,356,115,a8c8e4f4d20fd3fc765e59c5fb0c04bc447912fff6f6ceec7a921bb048998637,c817372f2f0f0f0f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_021.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_021.xml
test_022,test,test,0,,0,0,0,0,308,318,442011bb26b2d934f6749bf10e0b2ab37743cb6482d75a28f40bd67231d96035,280f0f2b230f0e11,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_022.jpg,
test_023,test,test,0,,0,0,0,0,367,281,6a6c2418b28acfd6a496d51bdfabb252efbbf49f2569355a622a10cf969e1afe,e88e070b33178e68,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_023.jpg,
test_024,test,test,0,,0,0,0,0,354,116,6816f0b3cff0fa824a1d6370a4846e9b070c6ae965c76106819c347969f3ba39,ec07331b2b1f0f0b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_024.jpg,
test_025,test,test,0,,0,0,0,0,331,346,80ac3efe4315553f486e8f1fb184b5e18fde3c7f3a01a4025b45008878d1d635,ca0f17032f0f8f69,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_025.jpg,
test_026,test,test,0,,0,0,0,0,369,268,85782a29bf919ec1b55893686ac3475df63dccd8dbc4a1fcc452199a9e32031d,698e172b331f0e4c,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_026.jpg,
test_027,test,test,0,,0,0,0,0,363,114,c39af6eea6df4ccc2eec03f34e6c7c8d74012776e79f0c6da97bfb95231ac09d,e483132717271f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_027.jpg,
test_028,test,test,0,,0,0,0,0,272,290,87831a6b3ba6c75cb1a73b5bce1f603ba82544d0f3fed73af5c190d8e94c248a,0a0f1b3b23270e11,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_028.jpg,
test_029,test,test,0,,0,0,0,0,338,236,c5a4311513b517ad48546f9ae39ec9fcdbd4ad760fe4a9c8d35dd06304e72c61,698e172333070ea8,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_029.jpg,
test_030,test,test,0,,0,0,0,0,318,113,a4088bfd3c49b6ca1b96c9aa8c61e6c721ee3436fa710f614a83891bccb38254,b8c203270f071f1f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_030.jpg,
test_031,test,test,0,,0,0,0,0,431,437,1df8fc1d07e6037c8658444d80dac2f3a60a8b050593bde1f812b729f17e7400,2b0f172b23078e60,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_031.jpg,
test_032,test,test,1,side,2,1,1,0,466,423,bece6383796227ac9c1dfd4cfb3d71cb8685a1c8af1d32d2434e08e411fbb055,328c8e330f1f0f48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_032.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_032.xml
test_033,test,test,1,side,2,0,0,0,458,307,a40e5aa340bb646ff0d30b0aad085f1d5c2796c5e2248f5f444d1e65f42574dd,608e8e0e0b3b1f3b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_033.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_033.xml
test_034,test,test,0,,0,0,0,0,284,301,787bd585089b49048722602e360eeed56bcc1cb531d84af9bc3606b1ca42dc3a,a30f07231b138e69,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_034.jpg,
test_035,test,test,0,,0,0,0,0,337,226,f85c16bef0a1127c28f792056ea40cde9516b88b770d49f200d2ecca975e34d7,698e172b33078e4c,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_035.jpg,
test_036,test,test,0,,0,0,0,0,325,108,2fe97e40665ff44110d37812341ef1bd2ca2b488f1e8abccf4318415a8c87824,e807170f17170f0f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_036.jpg,
test_037,test,test,0,,0,0,0,0,305,314,4603d7c52fad8969a420126478bef4c75df1c7252907f7dbcc2c490a48361fe2,8d0f132b2b0f8ee1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_037.jpg,
test_038,test,test,0,,0,0,0,0,353,244,90d3e759e23383819764c239cf88fec42cdb11ff3bbf9a3d120ed372d4595a30,688e172b33178ee8,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_038.jpg,
test_039,test,test,0,,0,0,0,0,320,102,6655ea7dc2611a60189db33b1d38e13202d09c9cee086e8dda41d794969f9715,ec17131717170f03,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_039.jpg,
test_040,test,test,0,,0,0,0,0,307,319,7d11ecebc6467a33ba9b365905a4e747124e13f240bb0e85e91750af54b9fc53,280f172f2b1f8e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_040.jpg,
test_041,test,test,0,,0,0,0,0,337,239,6d914aa120efc245fcea9cc85e381497780ef4862b9a80da471543fc323ba2b3,698e173333170ec8,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_041.jpg,
test_042,test,test,0,,0,0,0,0,347,116,63ef65d877599970e969bd77bf0737ad6812b469218664645e34f6a32843a5a0,6c07132b1b171f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_042.jpg,
test_043,test,test,0,,0,0,0,0,346,357,acc908bec294a546a57393164cf4a8a3a669f1322bcb7f8aa20ef2dff223fc2c,8a0f072b2b0f8e23,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_043.jpg,
test_044,test,test,0,,0,0,0,0,346,242,a64f1a27d2716c5dd178a23b16d1689ac3fec7d1a8b7ccf2815e3556f6146c21,698e170b33178e4c,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_044.jpg,
test_045,test,test,0,,0,0,0,0,388,126,73f496defddba96e3fb5a87235a7243506b85acfd67d00eccf89e93c5217bb29,e00713230b271f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_045.jpg,
test_046,test,test,0,,0,0,0,0,343,342,d8f2dd3d18ecc74c5d3339025d7eb312cb2043749065e0b5c7814d7a97a5dbba,890f072b2b2b8e43,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_046.jpg,
test_047,test,test,0,,0,0,0,0,395,282,8d3c6863e63b660561599c94c0b932efdbb333eae7ac5a7cf098256c2fa7ab83,688e170b33178e4c,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_047.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_047.xml
test_048,test,test,1,bottom,5,0,0,0,369,123,7dad353051978e1845a026b825338838f321a4621c5573893a26d30fcffca6e9,e607130307071f0f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_048.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_048.xml
test_049,test,test,0,,0,0,0,0,537,534,8c5d1d9a8f1e55ae07eb87e9592be73c66be5536211be7c3282e3d15d4823748,3b8d0b2b2b2f0c02,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_049.jpg,
test_050,test,test,1,side,4,0,0,0,483,417,09767881a69a87fa50579d47f151c8ba9511ae73ced7717adf7203250359dbb3,68860b33331f0f0b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_050.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_050.xml
test_051,test,test,1,side,4,0,0,0,492,298,adc49716021d4126080b4c1a4d01e17cfa53ba36c8f94c23f11472d8a01ac063,e41b13230f8e0f0e,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_051.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_051.xml
test_052,test,test,0,,0,0,0,0,438,443,d7e02761904e5b0a4962345a3681ae2bba9178c103fe972b59c99dace887a648,2b0f172b33078e31,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_052.jpg,
test_053,test,test,1,side,2,0,0,0,426,394,081f864a27d6cb6f67b1477c7a591e0599d92e662bf16e698a8b49ac971f8eb8,b3cc8e230f070e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_053.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_053.xml
test_054,test,test,1,side,2,0,0,0,484,331,00532bf4aafd74f807a5b664e82ed91b34ff7f11fba19f791c7da4c40734b1b0,608e8e8e2b331323,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_054.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_054.xml
test_055,test,test,0,,0,0,0,0,294,318,1af4e624b1bfe1b5bdff68394b0b27d0d01e9c6f1fb13fdf4ac76e936b0aad2c,740f0f2b2b278e71,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_055.jpg,
test_056,test,test,0,,0,0,0,0,335,256,37674e81081f80825a4e57581669ac963938e899524f68205aac177fb192b21b,618e170b33178ec8,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_056.jpg,
test_057,test,test,0,,0,0,0,0,357,117,448f0d66b17f1460a08b456aab400948f3a5aeef5bedd6e20cae894c29f4f8b2,6087132717171f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_057.jpg,
test_058,test,test,0,,0,0,0,0,319,336,b3962cbabab155207c1231b884bb7231859cac5bede08d9ff14c98f208d1075e,380e072b2b238e09,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_058.jpg,
test_059,test,test,0,,0,0,0,0,349,272,51d84e4613d0f726325fe16a0012d1f0f1f1795c4ebf7f014de931a4e3ef66f1,618e170b33178ec8,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_059.jpg,
test_060,test,test,0,,0,0,0,0,377,135,d1a39dd787802d5e9b9c5856a5640c672c517cc4fdff9ffe2bde17581e317f6b,600333231b0f0f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_060.jpg,
test_061,test,test,0,,0,0,0,0,301,322,0cf917fda4c07d0255422f52195db6e73c1fc5d96613f396673b10131ac6caae,aa0f0f2f2b278e69,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_061.jpg,
test_062,test,test,0,,0,0,0,0,351,261,b04012ed4e9019fccdc84779e3505cd780b861d737eb0978d91f9e7f9d727a1f,698e170b23178e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_062.jpg,
test_063,test,test,0,,0,0,0,0,379,122,a7e2eb848eed189741a6f01eccc05dc24b7abdf5161d1235d391ccaf3c9f2d7d,f10e273337170f0f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_063.jpg,
test_064,test,test,1,oblique,11,0,0,0,285,291,19e7a4afaad2bba0dd5fe8922d342216d4d97e7797db83c69e5ed325dfdf52f6,e80f0f2f2f0f8e21,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_064.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_064.xml
test_065,test,test,1,oblique,3,0,0,0,338,247,693b9a157f5bd496ab61c271ed6a3b5935b323ce6466044945a773c4677d0ba1,688e172b33178e49,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_065.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_065.xml
test_066,test,test,1,bottom+oblique,6,0,0,0,361,126,7a33f36cf2c693bd26d730d5c379125f36983cabe0497ba04c72a13bdc923cad,6c87130b3b1f1f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_066.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_066.xml
test_067,test,test,0,,0,0,0,0,354,360,2f46752cfe325bcf37f3a2c28d84c58e3770672562cd16fde910986bee363013,230f0f2b2b2f8e00,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_067.jpg,
test_068,test,test,0,,0,0,0,0,337,235,dee4dd439503cc3a482582fb0d0d254aa661d85e3de7bdc76dadc65ac8adb860,618e173333070e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_068.jpg,
test_069,test,test,1,bottom,1,0,0,0,459,207,1d8a734f813bc99d7dce50545a36b5e05dbea11cbb7b7d6d68940d8a875f97ce,8483c31636160e0e,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_069.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_069.xml
test_070,test,test,0,,0,0,0,0,326,335,f189fca31b02e53fa6d5f6690dbeec55e895e39e1a5b108d81ab6ef40d81dd29,220f1f0b2b038641,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_070.jpg,
test_071,test,test,0,,0,0,0,0,343,267,548ca3850dfc45b8e20f227495bab5a05618458c6fd618db49bf95fe7eba3478,698e172b331f8ec8,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_071.jpg,
test_072,test,test,0,,0,0,0,0,423,132,b3339f6c3fce865dfddea6ac031a0016a809868940c7721f5b8db552e237eb32,e08617270f071f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_072.jpg,
test_073,test,test,0,,0,0,0,0,332,359,8becac1ad374ded9ffa05638174a920c9d81cd23c6b174c8fa860ec22fbcfb65,f80f1f1b2b270e11,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_073.jpg,
test_074,test,test,0,,0,0,0,0,381,298,636946058cb8c463fc88449edf3ceae38df5c7705f20e9eeff0c528d40854a3c,688e172b33178ee8,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_074.jpg,
test_075,test,test,1,bottom,4,0,0,0,421,126,3d92cd2e163e31ec1f2a4b2c5fad3c8c2e41325362a51f078beeda43e1c69775,ec07331717070f0f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_075.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_075.xml
test_076,test,test,0,,0,0,0,0,313,346,6cb47a5454c13c51be9b35872177fa78487847defe956595725270e302bed90a,e80f072b2b178e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_076.jpg,
test_077,test,test,0,,0,0,0,0,363,309,7d5fc0c5b252d5c7e4f3a2604bd260235e438cb58102bad12cbb611eca2ff12b,688e170f33178e69,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_077.jpg,
test_078,test,test,0,,0,0,0,0,382,120,51353a279d7f576557f07efaa18c7494ef6cd9bddc364b9d85df732715b30f41,c817370f3f270f0f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_078.jpg,
test_079,test,test,0,,0,0,0,0,307,336,919791a8ac70f6c89e6491868ed07f1d177f98f87cd5ac685a6b9b8ff5f21f92,380e1b2b2b278e31,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_079.jpg,
test_080,test,test,0,,0,0,0,0,362,284,a2610fe3f861cb13f3ac9da150745f8c3976bffaf79fd044260afea068500160,718e170b33178e68,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_080.jpg,
test_081,test,test,0,,0,0,0,0,370,117,fb9e3f7f3ad93df7f1b56d135f223b8416e231ef821e3645de86433ae5809bde,e807132317171f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_081.jpg,
test_082,test,test,0,,0,0,0,0,419,433,c1b6de7ed57de8998609c812711c41b81a9884f009620ed87d8f3f6407ab0786,2b0f172b23078e60,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_082.jpg,
test_083,test,test,1,side,3,0,0,0,544,510,a505e44c95b06eb23626c0f94a739d763c2a0d4311429ad3f6d49d91116b6d36,30cc8e230f078ec8,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_083.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_083.xml
test_084,test,test,1,side,2,2,1,1,546,346,a2ea097bb2947209e9f6c2b8c1064c274debfe070428f826b7ab9ca29df15d8a,608e8c8f23233732,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_084.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_084.xml
test_085,test,test,0,,0,0,0,0,295,306,57114079aebcdba7449c488aee219559616c70ec7c57971b5379f5a68b32e827,e20f072b2b0f8e51,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_085.jpg,
test_086,test,test,0,,0,0,0,0,343,275,dbc8b1ad0400d05ca4aa1098a3450f2e95c3e5f335d337b54659b5b727298f36,708e172b33078e68,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_086.jpg,
test_087,test,test,0,,0,0,0,0,401,132,6e13c592bbd1949c750565d8990d26f195f61bbd4aa09f28905d818945effacf,ec06332317070e0e,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_087.jpg,
test_088,test,test,0,,0,0,0,0,304,316,97f0f99c994a056fe0ab25dda31650a12860f8fcb54e3dc43a3ff3d9f1995792,020f0f0b2b2f8e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_088.jpg,
test_089,test,test,0,,0,0,0,0,339,266,bf923666f5920d8147879eeb9229bcb62bc43337d3d32b3112f5c52d9509303f,718e172b33178e69,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_089.jpg,
test_090,test,test,0,,0,0,0,0,405,131,3f93e2e5bc49a61a840c834d8aa24c8e0de1f14cc799ef822eb1d01da8b6d270,e487132713171f1f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_090.jpg,
test_091,test,test,0,,0,0,0,0,311,326,573adf2f73befacdd7f060cd909a81c6442505da501ae77c67e2d200e8d399ee,080f172b2b0f8e31,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_091.jpg,
test_092,test,test,0,,0,0,0,0,363,270,8bec7823c0363c1590516b0bfe9002f05de9ea0476c3bf51e5a3de8b3604bc38,698e172b33178e69,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_092.jpg,
test_093,test,test,0,,0,0,0,0,355,118,f6dd6d9d3b20224e19376d23fbc8a34ad259bf32bc88c13e7bf5b93eb92dbfe4,e887132303171f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_093.jpg,
test_094,test,test,0,,0,0,0,0,305,312,e6d70f55a01a316f44cfac7e951baa34df8f003abc9cccae129c1c09e6f7b02e,8a0f070f2f2f8f61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_094.jpg,
test_095,test,test,0,,0,0,0,0,328,252,9c01507a5764f6a81255a6252d2494e0223b7bdd59d4e3837c233b7d5558cd8c,e18e172b33078e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_095.jpg,
test_096,test,test,0,,0,0,0,0,358,125,b8710121ccf7e617d69fe192f27f1ade6979908467777c0a644adc94eb97c52b,3882133717270f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_096.jpg,
test_097,test,test,0,,0,0,0,0,314,325,7e4a5ecfb69f955cb94896e5224a06df5feb11a072bdd9b2c648443b60a4b6f6,070f0f0b2b0f8e01,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_097.jpg,
test_098,test,test,0,,0,0,0,0,353,260,59192ecb57f8d03df88d96cda52eb86b085991ce5a47acf43f15535a5333cc7a,618e170b33178e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_098.jpg,
test_099,test,test,0,,0,0,0,0,391,151,410318e3a1b8a8bdd4377801228ca1cb7c6bc59450fc6a9a20df2786786538ab,837ec61607171e1e,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_099.jpg,
test_100,test,test,0,,0,0,0,0,320,340,762d316f704482907d289816e81e0d25299f78f8326ae3f22ad347068dd590c1,920f0f2b2b078e21,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_100.jpg,
test_101,test,test,0,,0,0,0,0,352,303,ce40ff6f69b6ea5eed220cadcc0c6f4736c7cd5727f9de687b9c050e5075f015,718e170b33178ee9,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_101.jpg,
